,MissionDate,CountryOfCitizenship,R-T,PULOC,DropLoc,AlienMasterIDCount,MissionIDCount,JuvenileCount,JuvPercent,NCCount,NCPercent
156,2010-11-02,MEXICO,R,KORD,KHRL,22,1,0.0,0.0,0.0,0.0
157,2010-11-02,MEXICO,R,KTOL,KLRD,87,1,0.0,0.0,0.0,0.0
158,2010-11-03,MEXICO,R,KBFI,KHRL,47,1,0.0,0.0,0.0,0.0
159,2010-11-03,MEXICO,R,KBFL,KSAN,16,1,0.0,0.0,0.0,0.0
160,2010-11-03,MEXICO,R,KELP,KHRL,47,1,0.0,0.0,0.0,0.0
161,2010-11-03,MEXICO,R,KMIA,KHRL,93,1,0.0,0.0,0.0,0.0
162,2010-11-03,MEXICO,R,KMSP,KLRD,62,1,0.0,0.0,0.0,0.0
163,2010-11-03,MEXICO,R,KOAK,KSAN,56,1,0.0,0.0,0.0,0.0
164,2010-11-03,MEXICO,R,KOMA,KLRD,31,1,0.0,0.0,0.0,0.0
165,2010-11-03,MEXICO,R,KRNO,KHRL,7,1,0.0,0.0,0.0,0.0
166,2010-11-04,MEXICO,R,KAEX,KHRL,68,1,0.0,0.0,0.0,0.0
167,2010-11-04,MEXICO,R,KBFL,KSAN,34,1,0.0,0.0,0.0,0.0
168,2010-11-04,MEXICO,R,KCSG,KLRD,115,1,0.0,0.0,0.0,0.0
169,2010-11-04,MEXICO,R,KELP,KHRL,47,1,0.0,0.0,0.0,0.0
170,2010-11-04,MEXICO,R,KLAS,KHRL,9,1,0.0,0.0,0.0,0.0
171,2010-11-04,MEXICO,R,KOAK,KSAN,45,1,0.0,0.0,0.0,0.0
172,2010-11-04,MEXICO,R,KSLC,KHRL,34,1,0.0,0.0,0.0,0.0
173,2010-11-04,MEXICO,R,KTWF,KHRL,22,1,0.0,0.0,0.0,0.0
174,2010-11-05,MEXICO,R,KBFL,KSAN,22,1,0.0,0.0,0.0,0.0
175,2010-11-05,MEXICO,R,KDEN,KHRL,48,1,0.0,0.0,0.0,0.0
176,2010-11-05,MEXICO,R,KELP,KHRL,56,1,0.0,0.0,0.0,0.0
177,2010-11-05,MEXICO,R,KMCI,KHRL,39,1,0.0,0.0,0.0,0.0
178,2010-11-05,MEXICO,R,KMDT,KHRL,133,1,0.0,0.0,0.0,0.0
179,2010-11-05,MEXICO,R,KORD,KHRL,58,1,0.0,0.0,0.0,0.0
180,2010-11-05,MEXICO,R,KSMF,KSAN,18,1,0.0,0.0,0.0,0.0
181,2010-11-06,MEXICO,R,KBFI,KSAN,79,1,0.0,0.0,0.0,0.0
182,2010-11-08,MEXICO,R,KAEX,KHRL,74,1,0.0,0.0,44.0,59.45945945945946
183,2010-11-08,MEXICO,R,KBFL,KSAN,18,1,0.0,0.0,0.0,0.0
184,2010-11-08,MEXICO,R,KMDT,KHRL,16,1,0.0,0.0,10.0,62.5
185,2010-11-08,MEXICO,R,KOAK,KSAN,27,1,0.0,0.0,0.0,0.0
186,2010-11-09,MEXICO,R,KATL,KHRL,59,1,0.0,0.0,1.0,1.694915254237288
187,2010-11-09,MEXICO,R,KBFL,KSAN,21,1,0.0,0.0,14.0,66.66666666666666
188,2010-11-09,MEXICO,R,KCSG,KHRL,130,1,0.0,0.0,19.0,14.615384615384617
189,2010-11-09,MEXICO,R,KDEN,KHRL,29,1,0.0,0.0,12.0,41.37931034482759
190,2010-11-09,MEXICO,R,KELP,KHRL,43,1,0.0,0.0,12.0,27.906976744186046
191,2010-11-09,MEXICO,R,KLAS,KHRL,12,1,0.0,0.0,7.0,58.333333333333336
192,2010-11-09,MEXICO,R,KOAK,KSAN,40,1,1.0,0.025,11.0,27.500000000000004
193,2010-11-09,MEXICO,R,KORD,KHRL,70,1,0.0,0.0,25.0,35.714285714285715
194,2010-11-09,MEXICO,R,KTOL,KHRL,98,1,0.0,0.0,45.0,45.91836734693878
195,2010-11-10,MEXICO,R,KAEX,KLRD,26,1,0.0,0.0,25.0,96.15384615384616
196,2010-11-10,MEXICO,R,KBFI,KHRL,46,1,0.0,0.0,15.0,32.608695652173914
197,2010-11-10,MEXICO,R,KBFL,KSAN,34,1,0.0,0.0,14.0,41.17647058823529
198,2010-11-10,MEXICO,R,KELP,KHRL,50,1,0.0,0.0,23.0,46.0
199,2010-11-10,MEXICO,R,KMIA,KHRL,107,1,0.0,0.0,43.0,40.18691588785047
200,2010-11-10,MEXICO,R,KMSP,KLRD,39,1,0.0,0.0,21.0,53.84615384615385
201,2010-11-10,MEXICO,R,KOAK,KSAN,54,1,0.0,0.0,32.0,59.25925925925925
202,2010-11-10,MEXICO,R,KOMA,KLRD,45,1,0.0,0.0,15.0,33.33333333333333
203,2010-11-10,MEXICO,R,KRNO,KHRL,6,1,0.0,0.0,6.0,100.0
204,2010-11-11,MEXICO,R,KORD,KHRL,37,1,0.0,0.0,9.0,24.324324324324326
205,2010-11-12,MEXICO,R,KBFL,KSAN,35,1,0.0,0.0,18.0,51.42857142857142
206,2010-11-12,MEXICO,R,KDEN,KHRL,28,1,0.0,0.0,19.0,67.85714285714286
207,2010-11-12,MEXICO,R,KELP,KHRL,43,1,0.0,0.0,29.0,67.44186046511628
208,2010-11-12,MEXICO,R,KMCI,KHRL,34,1,0.0,0.0,10.0,29.411764705882355
209,2010-11-12,MEXICO,R,KMDT,KHRL,75,1,0.0,0.0,22.0,29.333333333333332
210,2010-11-12,MEXICO,R,KOAK,KSAN,36,1,1.0,0.027777777777777776,15.0,41.66666666666667
211,2010-11-12,MEXICO,R,KORD,KHRL,30,1,0.0,0.0,7.0,23.333333333333332
212,2010-11-13,MEXICO,R,KBFI,KSAN,77,1,0.0,0.0,18.0,23.376623376623375
213,2010-11-13,MEXICO,R,KCSG,KHRL,100,1,0.0,0.0,12.0,12.0
214,2010-11-15,MEXICO,R,KAEX,KHRL,122,1,0.0,0.0,44.0,36.0655737704918
215,2010-11-15,MEXICO,R,KBFL,KSAN,23,1,1.0,0.043478260869565216,23.0,100.0
216,2010-11-15,MEXICO,R,KOAK,KSAN,45,1,0.0,0.0,8.0,17.77777777777778
217,2010-11-16,MEXICO,R,KATL,KHRL,56,1,0.0,0.0,4.0,7.142857142857142
218,2010-11-16,MEXICO,R,KBFL,KSAN,22,1,0.0,0.0,21.0,95.45454545454545
219,2010-11-16,MEXICO,R,KCSG,KHRL,101,1,0.0,0.0,8.0,7.920792079207921
220,2010-11-16,MEXICO,R,KELP,KHRL,19,1,0.0,0.0,9.0,47.368421052631575
221,2010-11-16,MEXICO,R,KLAS,KHRL,23,1,0.0,0.0,16.0,69.56521739130434
222,2010-11-16,MEXICO,R,KOAK,KSAN,31,1,0.0,0.0,5.0,16.129032258064516
223,2010-11-16,MEXICO,R,KORD,KHRL,51,1,0.0,0.0,15.0,29.411764705882355
224,2010-11-16,MEXICO,R,KTOL,KLRD,91,1,0.0,0.0,38.0,41.75824175824176
225,2010-11-16,MEXICO,R,KCOS,KHRL,23,1,0.0,0.0,3.0,13.043478260869565
226,2010-11-17,MEXICO,R,KBFI,KHRL,18,1,0.0,0.0,10.0,55.55555555555556
227,2010-11-17,MEXICO,R,KBFL,KSAN,23,1,0.0,0.0,23.0,100.0
228,2010-11-17,MEXICO,R,KELP,KHRL,61,1,0.0,0.0,33.0,54.09836065573771
229,2010-11-17,MEXICO,R,KMDT,KHRL,29,1,0.0,0.0,5.0,17.24137931034483
230,2010-11-17,MEXICO,R,KMIA,KHRL,93,1,0.0,0.0,50.0,53.76344086021505
231,2010-11-17,MEXICO,R,KMSP,KLRD,27,1,0.0,0.0,6.0,22.22222222222222
232,2010-11-17,MEXICO,R,KOAK,KSAN,46,1,0.0,0.0,19.0,41.30434782608695
233,2010-11-17,MEXICO,R,KOMA,KLRD,39,1,0.0,0.0,7.0,17.94871794871795
234,2010-11-17,MEXICO,R,KRNO,KHRL,12,1,0.0,0.0,9.0,75.0
235,2010-11-18,MEXICO,R,KAEX,KHRL,116,1,0.0,0.0,49.0,42.241379310344826
236,2010-11-18,MEXICO,R,KBFL,KSAN,41,1,0.0,0.0,35.0,85.36585365853658
237,2010-11-18,MEXICO,R,KCSG,KLRD,132,1,0.0,0.0,5.0,3.787878787878788
238,2010-11-18,MEXICO,R,KLAS,KSAN,15,1,0.0,0.0,11.0,73.33333333333333
239,2010-11-18,MEXICO,R,KOAK,KSAN,40,1,0.0,0.0,6.0,15.0
240,2010-11-18,MEXICO,R,KSLC,KHRL,69,1,0.0,0.0,22.0,31.88405797101449
241,2010-11-18,MEXICO,R,KTWF,KHRL,40,1,0.0,0.0,6.0,15.0
242,2010-11-19,MEXICO,R,KBFL,KSAN,20,1,0.0,0.0,13.0,65.0
243,2010-11-19,MEXICO,R,KDEN,KHRL,71,1,0.0,0.0,28.0,39.436619718309856
244,2010-11-19,MEXICO,R,KELP,KHRL,55,1,0.0,0.0,24.0,43.63636363636363
245,2010-11-19,MEXICO,R,KMCI,KHRL,30,1,0.0,0.0,10.0,33.33333333333333
246,2010-11-19,MEXICO,R,KMDT,KHRL,127,1,0.0,0.0,49.0,38.582677165354326
247,2010-11-19,MEXICO,R,KOAK,KSAN,38,1,0.0,0.0,6.0,15.789473684210526
248,2010-11-19,MEXICO,R,KORD,KHRL,47,1,0.0,0.0,20.0,42.5531914893617
249,2010-11-20,MEXICO,R,KBFI,KSAN,75,1,0.0,0.0,0.0,0.0
250,2010-11-20,MEXICO,R,KMIA,KHRL,79,1,0.0,0.0,54.0,68.35443037974683
251,2010-11-22,MEXICO,R,KAEX,KHRL,81,1,0.0,0.0,36.0,44.44444444444444
252,2010-11-22,MEXICO,R,KBFL,KSAN,36,1,0.0,0.0,26.0,72.22222222222221
253,2010-11-22,MEXICO,R,KOAK,KSAN,26,1,0.0,0.0,6.0,23.076923076923077
254,2010-11-23,MEXICO,R,KATL,KHRL,68,1,0.0,0.0,7.0,10.294117647058822
255,2010-11-23,MEXICO,R,KBFL,KSAN,22,1,0.0,0.0,12.0,54.54545454545454
256,2010-11-23,MEXICO,R,KCSG,KHRL,134,1,0.0,0.0,12.0,8.955223880597014
257,2010-11-23,MEXICO,R,KELP,KHRL,34,1,0.0,0.0,9.0,26.47058823529412
258,2010-11-23,MEXICO,R,KLAS,KHRL,10,1,0.0,0.0,2.0,20.0
259,2010-11-23,MEXICO,R,KMIA,KHRL,41,1,0.0,0.0,27.0,65.85365853658537
260,2010-11-23,MEXICO,R,KOAK,KSAN,40,1,0.0,0.0,13.0,32.5
261,2010-11-23,MEXICO,R,KORD,KHRL,61,1,0.0,0.0,24.0,39.34426229508197
262,2010-11-23,MEXICO,R,KTOL,KHRL,118,1,0.0,0.0,52.0,44.06779661016949
263,2010-11-23,MEXICO,R,KCOS,KHRL,57,1,0.0,0.0,24.0,42.10526315789473
264,2010-11-24,MEXICO,R,KBFL,KSAN,20,1,0.0,0.0,15.0,75.0
265,2010-11-24,MEXICO,R,KELP,KHRL,53,1,0.0,0.0,20.0,37.735849056603776
266,2010-11-24,MEXICO,R,KMDT,KHRL,94,1,0.0,0.0,38.0,40.42553191489361
267,2010-11-24,MEXICO,R,KMSP,KHRL,1,1,0.0,0.0,0.0,0.0
268,2010-11-24,MEXICO,R,KMSP,KLRD,33,1,0.0,0.0,9.0,27.27272727272727
269,2010-11-24,MEXICO,R,KOAK,KSAN,48,1,2.0,0.041666666666666664,24.0,50.0
270,2010-11-24,MEXICO,R,KOMA,KLRD,42,1,0.0,0.0,10.0,23.809523809523807
271,2010-11-24,MEXICO,R,KRNO,KHRL,20,1,0.0,0.0,9.0,45.0
272,2010-11-26,MEXICO,R,KELP,KHRL,49,1,0.0,0.0,19.0,38.775510204081634
273,2010-11-26,MEXICO,R,KMCI,KHRL,16,1,0.0,0.0,6.0,37.5
274,2010-11-26,MEXICO,R,KORD,KHRL,63,1,0.0,0.0,17.0,26.984126984126984
275,2010-11-27,MEXICO,R,KBFI,KSAN,98,1,0.0,0.0,33.0,33.6734693877551
276,2010-11-27,MEXICO,R,KCSG,KHRL,119,1,0.0,0.0,5.0,4.201680672268908
