"Date"|"Flight"|"Departure"|"STD"|"Arrival"|"STA"|"Aircraft"|"Status"|"Duration"|" Notes"||
31-Mar|"WQ704"|"Havana (HAV/MUHA)"|"12:55 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N803TJ)"|"Landed 14:02 EDT"|"00h46m"|||
31-Mar|"WQ3518"|"Phoenix, AZ (AZA/KIWA)"|"09:00 MST"|"Denver, CO (DEN/KDEN)"|"-"|"B733 (N531AU)"|"Landed 11:22 MDT"|"01h22m"|||
31-Mar|"WQ3577"|"Alexandria, LA (AEX/KAEX)"|"10:35 CDT"|"Dallas, TX (DAL/KDAL)"|"-"|"B733 (N626SW)"|"Landed 11:48 CDT"|"00h48m"|||
31-Mar|"WQ3599"|"Portsmouth, NH (PSM/KPSM)"|"11:20 EDT"|"Newark, NJ (EWR/KEWR)"|"-"|"B734 (N285XA)"|"Landed 12:23 EDT"|"00h54m"|||
31-Mar|"WQ3568"|"Toledo, OH (TOL/KTOL)"|"11:10 EDT"|"Richmond, VA (RIC/KRIC)"|"-"|"B734 (N418US)"|"Landed 12:30 EDT"|"01h08m"|||
31-Mar|"WQ7101"|"Saint George's (GND/TGPY)"|"11:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B738"|"Landed"|"03h29m"|||
31-Mar|"WQ3537"|"Miami, FL (MIA/KMIA)"|"11:00 EDT"|"Houston, TX (IAH/KIAH)"|"-"|"B734 (N440US)"|"Landed 12:38 CDT"|"02h26m"|||
31-Mar|"WQ703"|"Miami, FL (MIA/KMIA)"|"10:45 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N803TJ)"|"Landed"|"00h46m"|||
31-Mar|"WQ3556"|"Laredo, TX (LRD/KLRD)"|"09:10 CDT"|"San Salvador (SAL/MSLP)"|"-"|"B734 (N804TJ)"|"Landed"|"02h40m"|||
31-Mar|"WQ3555"|"San Antonio, TX (SAT/KSAT)"|"-"|"Laredo, TX (LRD/KLRD)"|"-"|"B734 (N804TJ)"|"Landed"|"-"|||
31-Mar|"WQ3504"|"Phoenix, AZ (AZA/KIWA)"|"07:00 MST"|"Yakima, WA (YKM/KYKM)"|"-"|"B733 (N529AU)"|"Landed"|"02h42m"|||
31-Mar|"WQ3585"|"Atlanta, GA (ATL/KATL)"|"-"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N538CC)"|"Landed"|"-"|||
31-Mar|"WQ3576"|"Brownsville, TX (BRO/KBRO)"|"08:00 CDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"01h18m"|||
31-Mar|"WQ3555"|"San Antonio, TX (SAT/KSAT)"|"07:15 CDT"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N458UW)"|"Landed 07:54 CDT"|"00h11m"|||
31-Mar|"WQ7102"|"Miami, FL (MIA/KMIA)"|"07:15 EDT"|"Saint George's (GND/TGPY)"|"-"|"B738 (N917XA)"|"Landed"|"03h01m"|||
31-Mar|"WQ750"|"Miami, FL (MIA/KMIA)"|"-"|"Zandery (PBM/SMJP)"|"-"|"B733 (N811TJ)"|"Landed 12:47 SRT"|"04h22m"|||
31-Mar|"WQ3598"|"Alexandria, LA (AEX/KAEX)"|"06:00 CDT"|"Portsmouth, NH (PSM/KPSM)"|"-"|"B734 (N285XA)"|"Landed 09:52 EDT"|"02h39m"|||
31-Mar|"WQ3567"|"Brownsville, TX (BRO/KBRO)"|"06:00 CDT"|"Toledo, OH (TOL/KTOL)"|"-"|"B734 (N418US)"|"Landed 09:47 EDT"|"02h36m"|||
31-Mar|"WQ7100"|"Miami, FL (MIA/KMIA)"|"06:15 EDT"|"Saint George's (GND/TGPY)"|"-"|"B738"|"Landed"|"03h03m"|||
30-Mar|"WQ3597"|"Alexandria, LA (AEX/KAEX)"|"16:25 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N418US)"|"Landed"|"01h17m"|||
30-Mar|"WQ2583"|"Bogota (BOG/SKBO)"|"-"|"Atlanta, GA (ATL/KATL)"|"-"|"B734 (N538CC)"|"Landed 21:30 EDT"|"04h26m"|||
30-Mar|"WQ3545"|"Brownsville, TX (BRO/KBRO)"|"14:40 CDT"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N804TJ)"|"Landed 15:08 CDT"|"00h47m"|||
30-Mar|"WQ9418"|"Harrisburg, PA (MDT/KMDT)"|"-"|"-"|"-"|"B734 (N418US)"|"Landed"|"-"|||
30-Mar|"WQ3512"|"La Mesa (SAP/MHLM)"|"12:00 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N440US)"|"Landed 17:03 EDT"|"02h14m"|||
30-Mar|"WQ3596"|"Harrisburg, PA (MDT/KMDT)"|"13:40 EDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734"|"Landed"|"02h54m"|||
30-Mar|"WQ3544"|"Dallas, TX (DAL/KDAL)"|"12:10 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N804TJ)"|"Landed"|"01h14m"|||
30-Mar|"WQ3566"|"Guatemala City (GUA/MGGT)"|"-"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N458UW)"|"Landed 14:27 CDT"|"02h36m"|||
30-Mar|"WQ3503"|"Guatemala City (GUA/MGGT)"|"09:00 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed 12:04 MST"|"04h13m"|||
30-Mar|"WQ701"|"Zandery (PBM/SMJP)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N811TJ)"|"Landed 15:31 EDT"|"04h40m"|||
30-Mar|"WQ3543"|"Columbus, GA (CSG/KCSG)"|"10:15 EDT"|"Dallas, TX (DAL/KDAL)"|"-"|"B734 (N804TJ)"|"Landed 11:30 CDT"|"01h54m"|||
30-Mar|"WQ3511"|"Houston, TX (IAH/KIAH)"|"09:10 CDT"|"La Mesa (SAP/MHLM)"|"-"|"B734 (N440US)"|"Landed"|"02h24m"|||
30-Mar|"WQ9418"|"-"|"-"|"Harrisburg, PA (MDT/KMDT)"|"-"|"B734 (N418US)"|"Landed 11:58 EDT"|"-"|||
30-Mar|"WQ3595"|"Brownsville, TX (BRO/KBRO)"|"08:00 CDT"|"Harrisburg, PA (MDT/KMDT)"|"-"|"B734"|"Landed"|"03h02m"|||
30-Mar|"WQ3583"|"Alexandria, LA (AEX/KAEX)"|"07:00 CDT"|"Bogota (BOG/SKBO)"|"-"|"B734 (N538CC)"|"Landed 13:10 COT"|"04h32m"|||
30-Mar|"WQ3502"|"Brownsville, TX (BRO/KBRO)"|"06:35 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N529AU)"|"Landed"|"02h08m"|||
30-Mar|"WQ3510"|"Columbus, GA (CSG/KCSG)"|"07:05 EDT"|"Houston, TX (IAH/KIAH)"|"-"|"B734 (N440US)"|"Landed 08:09 CDT"|"01h47m"|||
30-Mar|"WQ3542"|"San Antonio, TX (SAT/KSAT)"|"06:00 CDT"|"Columbus, GA (CSG/KCSG)"|"-"|"B734 (N804TJ)"|"Landed"|"01h38m"|||
30-Mar|"WQ3565"|"El Paso, TX (ELP/KELP)"|"03:15 MDT"|"Guatemala City (GUA/MGGT)"|"-"|"B734 (N458UW)"|"Landed"|"03h20m"|||
30-Mar|"WQ700"|"Miami, FL (MIA/KMIA)"|"05:00 EDT"|"Zandery (PBM/SMJP)"|"-"|"B733 (N811TJ)"|"Landed 10:04 SRT"|"04h18m"|||
30-Mar|"WQ3614"|"-"|"-"|"-"|"-"|"B733 (N529AU)"|"Landed"|"-"|||
30-Mar|"WQ3510"|"Miami, FL (MIA/KMIA)"|"04:25 EDT"|"Columbus, GA (CSG/KCSG)"|"-"|"B734 (N440US)"|"Landed"|"01h23m"|||
30-Mar|"WQ3501"|"Phoenix, AZ (AZA/KIWA)"|"01:00 MST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733"|"Landed"|"02h03m"|||
30-Mar|"WQ3564"|"San Antonio, TX (SAT/KSAT)"|"-"|"El Paso, TX (ELP/KELP)"|"-"|"B734 (N458UW)"|"Landed 02:16 MDT"|"01h31m"|||
29-Mar|"WQ3144"|"Havana (HAV/MUHA)"|"08:10 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N441US)"|"Landed 08:41 EDT"|"00h42m"|||
29-Mar|"WQ3139"|"Miami, FL (MIA/KMIA)"|"06:00 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N441US)"|"Landed"|"00h41m"|||
28-Mar|"WQ9627"|"Brownsville, TX (BRO/KBRO)"|"18:55 CDT"|"Greensboro, NC (GSO/KGSO)"|"-"|"B733 (N627SW)"|"Landed"|"02h28m"|||
28-Mar|"WQ9420"|"Miami, FL (MIA/KMIA)"|"16:00 EDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N420US)"|"Landed"|"02h32m"|||
28-Mar|"WQ3524"|"San Juan (SJU/TJSJ)"|"15:20 AST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B738 (N624XA)"|"Landed 18:10 MST"|"06h27m"|||
28-Mar|"WQ3523"|"Belo Horizonte, MG (CNF/SBCF)"|"08:00 BRT"|"San Juan (SJU/TJSJ)"|"-"|"B738 (N624XA)"|"Landed 13:12 AST"|"06h12m"|||
27-Mar|"WQ706"|"Havana (HAV/MUHA)"|"23:00 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 23:08 EDT"|"00h42m"|||
27-Mar|"WQ507"|"Havana (HAV/MUHA)"|"22:15 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N803TJ)"|"Landed 22:37 EDT"|"00h38m"|||
27-Mar|"WQ705"|"Miami, FL (MIA/KMIA)"|"20:50 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"-"|||
27-Mar|"WQ506"|"Miami, FL (MIA/KMIA)"|"20:05 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N803TJ)"|"Landed"|"00h39m"|||
27-Mar|"WQ3622"|"La Mesa (SAP/MHLM)"|"15:20 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N538CC)"|"Landed"|"02h31m"|||
27-Mar|"WQ3558"|"Alexandria, LA (AEX/KAEX)"|"15:20 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N626SW)"|"Landed"|"01h17m"|||
27-Mar|"WQ9430"|"Miami, FL (MIA/KMIA)"|"16:00 EDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N430XA)"|"Landed 17:48 CDT"|"02h01m"|||
27-Mar|"WQ3902"|"Quito (UIO/SEQM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B738 (N917XA)"|"Landed"|"03h44m"|||
27-Mar|"WQ3507"|"San Salvador (SAL/MSLP)"|"13:00 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed 19:42 MST"|"04h18m"|||
27-Mar|"WQ3901"|"Quito (UIO/SEQM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B738"|"Landed"|"03h47m"|||
27-Mar|"WQ3557"|"South Bend, IN (SBN/KSBN)"|"13:05 EDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"02h02m"|||
27-Mar|"WQ3586"|"La Mesa (SAP/MHLM)"|"11:00 CST"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N458UW)"|"Landed 15:48 CDT"|"02h48m"|||
27-Mar|"WQ3621"|"Dallas, TX (DAL/KDAL)"|"11:40 CDT"|"La Mesa (SAP/MHLM)"|"-"|"B734 (N538CC)"|"Landed"|"02h49m"|||
27-Mar|"WQ3614"|"Guatemala City (GUA/MGGT)"|"09:10 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed 14:18 MST"|"04h01m"|||
27-Mar|"WQ3506"|"Alexandria, LA (AEX/KAEX)"|"09:55 CDT"|"San Salvador (SAL/MSLP)"|"-"|"B733 (N531AU)"|"Landed"|"02h41m"|||
27-Mar|"WQ9917"|"Miami, FL (MIA/KMIA)"|"10:40 EDT"|"Quito (UIO/SEQM)"|"-"|"B738 (N917XA)"|"Landed"|"03h44m"|||
27-Mar|"WQ3612"|"Guatemala City (GUA/MGGT)"|"08:00 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N285XA)"|"Landed"|"02h36m"|||
27-Mar|"WQ3620"|"Alexandria, LA (AEX/KAEX)"|"09:00 CDT"|"Dallas, TX (DAL/KDAL)"|"-"|"B734 (N538CC)"|"Landed 11:06 CDT"|"00h50m"|||
27-Mar|"WQ3585"|"Brownsville, TX (BRO/KBRO)"|"08:30 CDT"|"La Mesa (SAP/MHLM)"|"-"|"B734 (N458UW)"|"Landed"|"02h05m"|||
27-Mar|"WQ3556"|"Brownsville, TX (BRO/KBRO)"|"08:00 CDT"|"South Bend, IN (SBN/KSBN)"|"-"|"B733 (N626SW)"|"Landed"|"02h43m"|||
27-Mar|"WQ3613"|"Brownsville, TX (BRO/KBRO)"|"06:45 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N529AU)"|"Landed"|"02h09m"|||
27-Mar|"WQ3584"|"San Antonio, TX (SAT/KSAT)"|"06:20 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N458UW)"|"Landed"|"01h06m"|||
27-Mar|"WQ3505"|"Phoenix, AZ (AZA/KIWA)"|"04:15 MST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N531AU)"|"Landed 09:15 CDT"|"02h19m"|||
27-Mar|"WQ9820"|"Miami, FL (MIA/KMIA)"|"06:40 EDT"|"Quito (UIO/SEQM)"|"-"|"B738"|"Landed"|"03h40m"|||
27-Mar|"WQ3611"|"Alexandria, LA (AEX/KAEX)"|"05:05 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B734 (N285XA)"|"Landed"|"02h36m"|||
27-Mar|"WQ3522"|"San Juan (SJU/TJSJ)"|"05:55 AST"|"Belo Horizonte, MG (CNF/SBCF)"|"-"|"B738 (N624XA)"|"Landed 13:09 BRT"|"05h55m"|||
27-Mar|"WQ3610"|"Phoenix, AZ (AZA/KIWA)"|"01:10 MST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N529AU)"|"Landed"|"02h05m"|||
26-Mar|"WQ3521"|"El Paso, TX (ELP/KELP)"|"21:30 MDT"|"San Juan (SJU/TJSJ)"|"-"|"B738 (N624XA)"|"Landed 04:45 AST"|"04h54m"|||
26-Mar|"WQ505"|"Havana (HAV/MUHA)"|"22:15 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N441US)"|"Landed 22:37 EDT"|"00h45m"|||
26-Mar|"WQ2208"|"Havana (HAV/MUHA)"|"22:10 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 23:26 EDT"|"00h41m"|||
26-Mar|"WQ3520"|"Phoenix, AZ (AZA/KIWA)"|"-"|"El Paso, TX (ELP/KELP)"|"-"|"B738 (N624XA)"|"Landed 20:34 MDT"|"00h50m"|||
26-Mar|"WQ2207"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h39m"|||
26-Mar|"WQ504"|"Miami, FL (MIA/KMIA)"|"20:05 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N441US)"|"Landed"|"00h46m"|||
26-Mar|"WQ9440"|"Miami, FL (MIA/KMIA)"|"19:30 EDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N440US)"|"Landed 20:52 EDT"|"00h38m"|||
26-Mar|"WQ9001"|"Phoenix, AZ (AZA/KIWA)"|"16:00 MST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed 17:12 MST"|"01h04m"|||
26-Mar|"WQ9438"|"Brownsville, TX (BRO/KBRO)"|"16:55 CDT"|"Greensboro, NC (GSO/KGSO)"|"-"|"B734 (N438US)"|"Landed"|"02h39m"|||
26-Mar|"WQ3545"|"Brownsville, TX (BRO/KBRO)"|"14:47 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734"|"Landed"|"02h11m"|||
26-Mar|"WQ3901"|"Quito (UIO/SEQM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B738 (N820TJ)"|"Landed 18:49 EDT"|"03h50m"|||
26-Mar|"WQ3902"|"Guayaquil (GYE/SEGU)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B738 (N917XA)"|"Landed 18:31 EDT"|"04h04m"|||
26-Mar|"WQ9418"|"Miami, FL (MIA/KMIA)"|"14:00 EDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N418US)"|"Landed"|"02h32m"|||
26-Mar|"WQ3544"|"Alexandria, LA (AEX/KAEX)"|"11:42 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734"|"Landed"|"01h13m"|||
26-Mar|"WQ3512"|"Guatemala City (GUA/MGGT)"|"09:10 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B734 (N313XA)"|"Landed 12:59 MST"|"03h45m"|||
26-Mar|"WQ9397"|"Miami, FL (MIA/KMIA)"|"11:00 EDT"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N397SW)"|"Landed 13:59 EDT"|"00h28m"|||
26-Mar|"WQ3598"|"Guatemala City (GUA/MGGT)"|"08:00 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B738 (N626SW)"|"Landed"|"02h03m"|||
26-Mar|"WQ3144"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed"|"00h45m"|||
26-Mar|"WQ3543"|"Columbus, GA (CSG/KCSG)"|"09:40 EDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734"|"Landed"|"01h14m"|||
26-Mar|"WQ3542"|"Miami, FL (MIA/KMIA)"|"07:00 EDT"|"Columbus, GA (CSG/KCSG)"|"-"|"B734"|"Landed"|"01h25m"|||
26-Mar|"WQ9917"|"Miami, FL (MIA/KMIA)"|"06:42 EDT"|"Guayaquil (GYE/SEGU)"|"-"|"B738 (N917XA)"|"Landed 11:24 ECT"|"03h50m"|||
26-Mar|"WQ9820"|"Miami, FL (MIA/KMIA)"|"06:40 EDT"|"Quito (UIO/SEQM)"|"-"|"B738 (N820TJ)"|"Landed"|"03h43m"|||
26-Mar|"WQ3595"|"Brownsville, TX (BRO/KBRO)"|"05:25 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N626SW)"|"Landed"|"02h10m"|||
26-Mar|"WQ3511"|"El Paso, TX (ELP/KELP)"|"04:25 MDT"|"Guatemala City (GUA/MGGT)"|"-"|"B734 (N313XA)"|"Landed"|"03h17m"|||
26-Mar|"WQ3139"|"Miami, FL (MIA/KMIA)"|"06:00 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h41m"|||
26-Mar|"WQ9802"|"-"|"-"|"-"|"-"|"B734 (N802TJ)"|"Landed"|"-"|||
26-Mar|"WQ3587"|"Phoenix, AZ (AZA/KIWA)"|"01:15 MST"|"El Paso, TX (ELP/KELP)"|"-"|"B734 (N313XA)"|"Landed 03:00 MDT"|"00h46m"|||
26-Mar|"WQ921"|"-"|"-"|"-"|"-"|"B734 (N538CC)"|"Landed"|"-"|||
25-Mar|"WQ9719"|"Kansas City, MO (MCI/KMCI)"|"20:30 CDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734"|"Landed"|"01h14m"|||
25-Mar|"WQ3595"|"Brownsville, TX (BRO/KBRO)"|"18:25 CDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N285XA)"|"Landed"|"-"|||
25-Mar|"WQ9804"|"Phoenix, AZ (AZA/KIWA)"|"16:00 MST"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N804TJ)"|"Landed 21:21 CDT"|"01h35m"|||
25-Mar|"WQ9149"|"Atlantic City, NJ (ACY/KACY)"|"19:00 EDT"|"Greensboro, NC (GSO/KGSO)"|"-"|"B734 (N149XA)"|"Landed 19:48 EDT"|"01h05m"|||
25-Mar|"WQ3521"|"La Mesa (SAP/MHLM)"|"13:15 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed 17:28 MST"|"04h18m"|||
25-Mar|"WQ3594"|"Kansas City, MO (MCI/KMCI)"|"13:55 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N285XA)"|"Landed"|"02h05m"|||
25-Mar|"WQ921"|"La Mesa (SAP/MHLM)"|"-"|"Kansas City, MO (MCI/KMCI)"|"-"|"B734 (N538CC)"|"Landed 17:04 CDT"|"03h56m"|||
25-Mar|"WQ401"|"Zandery (PBM/SMJP)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N811TJ)"|"Landed 18:07 EDT"|"04h56m"|||
25-Mar|"WQ3593"|"Omaha, NE (OMA/KOMA)"|"12:10 CDT"|"Kansas City, MO (MCI/KMCI)"|"-"|"B734 (N285XA)"|"Landed 12:40 CDT"|"00h30m"|||
25-Mar|"WQ3530"|"Guatemala City (GUA/MGGT)"|"11:00 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B734 (N804TJ)"|"Landed 13:51 MST"|"03h49m"|||
25-Mar|"WQ9624"|"Alexandria, LA (AEX/KAEX)"|"10:45 CDT"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B738 (N624XA)"|"Landed 11:52 MST"|"02h51m"|||
25-Mar|"WQ3592"|"Minneapolis, MN (MSP/KMSP)"|"10:05 CDT"|"Omaha, NE (OMA/KOMA)"|"-"|"B734 (N285XA)"|"Landed 11:14 CDT"|"00h51m"|||
25-Mar|"WQ3555"|"Guatemala City (GUA/MGGT)"|"08:05 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N626SW)"|"Landed"|"02h14m"|||
25-Mar|"WQ3530"|"San Antonio, TX (SAT/KSAT)"|"-"|"-"|"-"|"B734 (N804TJ)"|"Landed"|"-"|||
25-Mar|"WQ503"|"Havana (HAV/MUHA)"|"08:55 CDT"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 10:10 EDT"|"00h44m"|||
25-Mar|"WQ3520"|"Phoenix, AZ (AZA/KIWA)"|"05:35 MST"|"La Mesa (SAP/MHLM)"|"-"|"B733 (N531AU)"|"Landed"|"03h54m"|||
25-Mar|"WQ9917"|"Miami, FL (MIA/KMIA)"|"07:30 EDT"|"La Mesa (SAP/MHLM)"|"-"|"B734 (N538CC)"|"Landed"|"02h35m"|||
25-Mar|"WQ3591"|"Alexandria, LA (AEX/KAEX)"|"06:30 CDT"|"Minneapolis, MN (MSP/KMSP)"|"-"|"B734 (N285XA)"|"Landed 08:54 CDT"|"02h20m"|||
25-Mar|"WQ3529"|"San Antonio, TX (SAT/KSAT)"|"06:10 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B734"|"Landed"|"02h26m"|||
25-Mar|"WQ502"|"Miami, FL (MIA/KMIA)"|"06:45 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h46m"|||
25-Mar|"WQ3556"|"Houston, TX (IAH/KIAH)"|"05:15 CDT"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N626SW)"|"Landed"|"02h20m"|||
25-Mar|"WQ400"|"Miami, FL (MIA/KMIA)"|"05:00 EDT"|"Zandery (PBM/SMJP)"|"-"|"B733 (N811TJ)"|"Landed"|"04h29m"|||
25-Mar|"WQ3554"|"Brownsville, TX (BRO/KBRO)"|"03:00 CDT"|"Houston, TX (IAH/KIAH)"|"-"|"B733 (N626SW)"|"Landed 03:53 CDT"|"00h52m"|||
24-Mar|"WQ3504"|"El Paso, TX (ELP/KELP)"|"18:25 MDT"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B734 (N313XA)"|"Landed 19:16 MST"|"00h58m"|||
24-Mar|"WQ3519"|"San Diego, CA (SAN/KSAN)"|"-"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed 17:43 MST"|"00h52m"|||
24-Mar|"WQ3604"|"Laredo, TX (LRD/KLRD)"|"18:25 CDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N285XA)"|"Landed 19:15 CDT"|"01h12m"|||
24-Mar|"WQ3518"|"Victorville, CA (VCV/KVCV)"|"15:00 PDT"|"San Diego, CA (SAN/KSAN)"|"-"|"B733 (N531AU)"|"Landed 15:30 PDT"|"00h37m"|||
24-Mar|"WQ3553"|"Alexandria, LA (AEX/KAEX)"|"16:30 CDT"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N626SW)"|"Landed"|"01h11m"|||
24-Mar|"WQ3503"|"Las Vegas, NV (LAS/KLAS)"|"14:15 PDT"|"El Paso, TX (ELP/KELP)"|"-"|"B734 (N313XA)"|"Landed 17:38 MDT"|"01h13m"|||
24-Mar|"WQ3144"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N397SW)"|"Landed 16:25 EDT"|"00h43m"|||
24-Mar|"WQ3517"|"Denver, CO (DEN/KDEN)"|"12:45 MDT"|"Victorville, CA (VCV/KVCV)"|"-"|"B733 (N531AU)"|"Landed 13:55 PDT"|"02h09m"|||
24-Mar|"WQ3552"|"Richmond, VA (RIC/KRIC)"|"-"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"-"|||
24-Mar|"WQ3603"|"Newark, NJ (EWR/KEWR)"|"14:05 EDT"|"Laredo, TX (LRD/KLRD)"|"-"|"B734 (N285XA)"|"Landed"|"04h20m"|||
24-Mar|"WQ3580"|"San Salvador (SAL/MSLP)"|"12:00 CST"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N458UW)"|"Landed 16:50 CDT"|"02h49m"|||
24-Mar|"WQ702"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 14:27 EDT"|"00h31m"|||
24-Mar|"WQ2202"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 13:43 EDT"|"00h41m"|||
24-Mar|"WQ3516"|"Phoenix, AZ (AZA/KIWA)"|"-"|"Denver, CO (DEN/KDEN)"|"-"|"B733 (N531AU)"|"Landed 11:38 MDT"|"01h19m"|||
24-Mar|"WQ3663"|"Brownsville, TX (BRO/KBRO)"|"10:35 CDT"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N624XA)"|"Landed"|"01h08m"|||
24-Mar|"WQ3139"|"Miami, FL (MIA/KMIA)"|"11:30 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N397SW)"|"Landed"|"00h47m"|||
24-Mar|"WQ3553"|"Toledo, OH (TOL/KTOL)"|"11:10 EDT"|"Richmond, VA (RIC/KRIC)"|"-"|"B733 (N626SW)"|"Landed 13:15 EDT"|"01h05m"|||
24-Mar|"WQ3602"|"Portsmouth, NH (PSM/KPSM)"|"-"|"Newark, NJ (EWR/KEWR)"|"-"|"B734 (N285XA)"|"Landed 12:01 EDT"|"00h56m"|||
24-Mar|"WQ503"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 11:37 EDT"|"00h43m"|||
24-Mar|"WQ701"|"Miami, FL (MIA/KMIA)"|"10:45 EDT"|"Havana (HAV/MUHA)"|"-"|"B734 (N430XA)"|"Landed"|"00h48m"|||
