,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
1285,2020-03-06,WQ7412,"Topeka, KS (FOE/KFOE)",16:30 CST,"Lubbock, TX (LBB/KLBB)",,B734 (N804TJ),Landed,01h16m,,SwiftAir/iAero,"Lubbock, TX",LBB,KLBB,"Topeka, KS",FOE,KFOE
1286,2020-03-06,WQ3953,"Miami, FL (MIA/KMIA)",,Santa Clara (SNU/MUSC),,B734 (N420US),Landed,,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1287,2020-03-06,WQ1994,Santo Domingo (SDQ/MDSD),18:00 AST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 19:46 EST,02h03m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
1288,2020-03-06,WQ6803,"Charlotte, NC (CLT/KCLT)",16:47 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N458UW),Landed,01h12m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Charlotte, NC",CLT,KCLT
1289,2020-03-06,WQ562,"Miami, FL (MIA/KMIA)",12:20 EST,Santiago (SCU/MUCU),,B734 (N440US),Landed,01h13m,,SwiftAir/iAero,Santiago,SCU,MUCU,"Miami, FL",MIA,KMIA
1290,2020-03-06,WQ532,"Miami, FL (MIA/KMIA)",12:15 EST,Holguin (HOG/MUHG),,B734 (N430XA),Landed,01h01m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1291,2020-03-06,WQ9557,"Farmingdale, NY (KFRG)",01:42 EST,"Tampa, FL (TPA/KTPA)",,B734 (N808TJ),Landed 05:02 EST,02h49m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,"Farmingdale, NY",KFRG),
1292,2020-03-06,WQ9662,"Hartford, CT (BDL/KBDL)",09:00 EST,"Indianapolis, IN (IND/KIND)",,B734 (N804TJ),Landed 11:08 EST,01h54m,,SwiftAir/iAero,"Indianapolis, IN",IND,KIND,"Hartford, CT",BDL,KBDL
1293,2020-03-06,WQ9545,"Miami, FL (MIA/KMIA)",08:30 EST,"Nashville, TN (BNA/KBNA)",,B734,Landed,01h55m,,SwiftAir/iAero,"Nashville, TN",BNA,KBNA,"Miami, FL",MIA,KMIA
1294,2020-03-06,WQ1997,"Miami, FL (MIA/KMIA)",08:15 EST,Santo Domingo (SDQ/MDSD),,B734 (N802TJ),Landed 11:10 AST,01h52m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1295,2020-03-06,WQ3512,"Phoenix, AZ (AZA/KIWA)",05:40 MST,"San Diego, CA (SAN/KSAN)",,B733 (N529AU),Landed 05:53 PST,00h57m,,SwiftAir/iAero,"San Diego, CA",SAN,KSAN,"Phoenix, AZ",AZA,KIWA
1296,2020-03-06,WQ3532,Guayaquil (GYE/SEGU),,"Belo Horizonte, MG (CNF/SBCF)",,B738 (N624XA),Landed 14:49 BRT,05h23m,,SwiftAir/iAero,"Belo Horizonte, MG",CNF,SBCF,Guayaquil,GYE,SEGU
1297,2020-03-06,WQ3565,"Alexandria, LA (AEX/KAEX)",06:25 CST,Guayaquil (GYE/SEGU),,B738 (N917XA),Landed 12:53 ECT,04h54m,,SwiftAir/iAero,Guayaquil,GYE,SEGU,"Alexandria, LA",AEX,KAEX
1298,2020-03-06,WQ512,"Miami, FL (MIA/KMIA)",06:30 EST,Santa Clara (SNU/MUSC),,B734 (N430XA),Landed,00h52m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1299,2020-03-06,WQ502,"Miami, FL (MIA/KMIA)",06:30 EST,Havana (HAV/MUHA),,B734 (N440US),Landed,00h49m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1300,2020-03-06,WQ3552,"Brownsville, TX (BRO/KBRO)",05:20 CST,La Mesa (SAP/MHLM),,B734 (N441US),Landed,02h15m,,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
1301,2020-03-06,WQ701,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N538CC),Landed,00h45m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1302,2020-03-06,WQ3529,,,,,B738 (N624XA),Landed,,,SwiftAir/iAero,,,,,,
1303,2020-03-06,WQ6701,"Miami, FL (OPF/KOPF)",04:45 EST,"Greenville, NC (PGV/KPGV)",,B734 (N458UW),Landed,01h37m,,SwiftAir/iAero,"Greenville, NC",PGV,KPGV,"Miami, FL",OPF,KOPF
1304,2020-03-06,WQ9735,"Wichita, KS (ICT/KICT)",01:35 CST,"Fayetteville, AR (FYV/KFYV)",,B738 (N820TJ),Landed 03:00 CST,00h33m,,SwiftAir/iAero,"Fayetteville, AR",FYV,KFYV,"Wichita, KS",ICT,KICT
1305,2020-03-06,WQ9523,"Farmingdale, NY (KFRG)",01:42 EST,"Louisville, KY (SDF/KSDF)",,B734 (N807TJ),Landed 02:28 EST,01h59m,,SwiftAir/iAero,"Louisville, KY",SDF,KSDF,"Farmingdale, NY",KFRG),
1306,2020-03-06,WQ505,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 01:16 EST,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1307,2020-03-06,WQ2649,,,,,B734 (N808TJ),Landed,,,SwiftAir/iAero,,,,,,
1308,2020-03-06,WQ3545,"Brownsville, TX (BRO/KBRO)",08:00 CST,"Gary, IN (GYY/KGYY)",,B733 (N627SW),Landed 10:33 CST,02h49m,,SwiftAir/iAero,"Gary, IN",GYY,KGYY,"Brownsville, TX",BRO,KBRO
1309,2020-03-06,WQ3151,"Miami, FL (MIA/KMIA)",07:20 EST,Santa Clara (SNU/MUSC),,B734 (N420US),Landed,00h49m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1310,2020-03-06,WQ3514,"Phoenix, AZ (AZA/KIWA)",07:00 MST,Guatemala City (GUA/MGGT),,B733 (N531AU),Landed,03h51m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Phoenix, AZ",AZA,KIWA
1311,2020-03-06,WQ513,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 11:41 EST,01h03m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1312,2020-03-06,WQ811,"Wendover, UT (KENV)",10:00 MST,"Scottsbluff, NE (BFF/KBFF)",,B734 (N313XA),Landed,01h15m,,SwiftAir/iAero,"Scottsbluff, NE",BFF,KBFF,"Wendover, UT",KENV),
1313,2020-03-06,WQ3579,"Dallas, TX (DAL/KDAL)",10:40 CST,La Mesa (SAP/MHLM),,B733 (N626SW),Landed,02h38m,,SwiftAir/iAero,La Mesa,SAP,MHLM,"Dallas, TX",DAL,KDAL
1314,2020-03-06,WQ6801,"Greenville, NC (PGV/KPGV)",09:00 EST,"Jacksonville, NC (OAJ/KOAJ)",,B734 (N458UW),Landed 10:40 EST,00h24m,,SwiftAir/iAero,"Jacksonville, NC",OAJ,KOAJ,"Greenville, NC",PGV,KPGV
1315,2020-03-06,WQ9665,"Nashville, TN (BNA/KBNA)",10:00 CST,"Greenville, SC (GSP/KGSP)",,B734 (N418US),Landed 12:15 EST,00h39m,,SwiftAir/iAero,"Greenville, SC",GSP,KGSP,"Nashville, TN",BNA,KBNA
1316,2020-03-06,WQ770,"Miami, FL (MIA/KMIA)",10:45 EST,Camaguey (CMW/MUCM),,B734 (N538CC),Landed,00h52m,,SwiftAir/iAero,Camaguey,CMW,MUCM,"Miami, FL",MIA,KMIA
1317,2020-03-06,WQ3952,Santa Clara (SNU/MUSC),,"Tampa, FL (TPA/KTPA)",,B734 (N420US),Landed 11:49 EST,01h04m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,Santa Clara,SNU,MUSC
1318,2020-03-06,WQ3553,,,,,B734 (N441US),Landed,,,SwiftAir/iAero,,,,,,
1319,2020-03-06,WQ2212,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 12:13 EST,00h47m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1320,2020-03-06,WQ6801,"Jacksonville, NC (OAJ/KOAJ)",10:25 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N458UW),Landed,00h55m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Jacksonville, NC",OAJ,KOAJ
1321,2020-03-06,WQ3564,"Alexandria, LA (AEX/KAEX)",08:40 CST,"Dallas, TX (DAL/KDAL)",,B733 (N626SW),Landed 09:38 CST,00h44m,,SwiftAir/iAero,"Dallas, TX",DAL,KDAL,"Alexandria, LA",AEX,KAEX
1322,2020-03-06,WQ503,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N440US),Landed 10:21 EST,00h50m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1323,2020-03-06,WQ2211,"Miami, FL (MIA/KMIA)",,Santa Clara (SNU/MUSC),,B734 (N285XA),Landed,,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1324,2020-03-06,WQ702,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 10:05 EST,00h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1325,2020-03-06,WQ3525,"San Diego, CA (SAN/KSAN)",06:45 PST,Guadalajara (GDL/MMGL),,B733 (N529AU),Landed,02h39m,,SwiftAir/iAero,Guadalajara,GDL,MMGL,"San Diego, CA",SAN,KSAN
1326,2020-03-05,WQ3526,"El Paso, TX (ELP/KELP)",09:40 MST,"Alexandria, LA (AEX/KAEX)",,B733 (N531AU),Landed,01h45m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"El Paso, TX",ELP,KELP
1327,2020-03-05,WQ7732,"Memphis, TN (MEM/KMEM)",08:00 CST,"Hartford, CT (BDL/KBDL)",,B734 (N804TJ),Landed,02h06m,,SwiftAir/iAero,"Hartford, CT",BDL,KBDL,"Memphis, TN",MEM,KMEM
1328,2020-03-05,WQ731,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N802TJ),Landed 10:13 EST,00h50m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1329,2020-03-05,WQ3139,,,"Miami, FL (MIA/KMIA)",,B734 (N440US),Landed 09:45 EST,,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,,,
1330,2020-03-05,WQ3522,"Phoenix, AZ (AZA/KIWA)",07:30 MST,"El Paso, TX (ELP/KELP)",,B733 (N531AU),Landed 08:29 MST,00h47m,,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
1331,2020-03-05,WQ3578,Guatemala City (GUA/MGGT),10:00 CST,"Houston, TX (IAH/KIAH)",,B733 (N626SW),Landed 12:57 CST,02h33m,,SwiftAir/iAero,"Houston, TX",IAH,KIAH,Guatemala City,GUA,MGGT
1332,2020-03-05,WQ3561,Guatemala City (GUA/MGGT),11:10 CST,"Brownsville, TX (BRO/KBRO)",,B733 (N627SW),Landed,02h17m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,Guatemala City,GUA,MGGT
1333,2020-03-05,WQ809,"Wendover, UT (KENV)",10:00 MST,"Topeka, KS (FOE/KFOE)",,B734 (N313XA),Landed,01h59m,,SwiftAir/iAero,"Topeka, KS",FOE,KFOE,"Wendover, UT",KENV),
1334,2020-03-05,WQ7734,"Grand Forks, ND (GFK/KGFK)",11:00 CST,"Omaha, NE (OMA/KOMA)",,B738 (N820TJ),Landed 12:06 CST,01h00m,,SwiftAir/iAero,"Omaha, NE",OMA,KOMA,"Grand Forks, ND",GFK,KGFK
1335,2020-03-05,WQ6852,"Bullhead City, AZ (IFP/KIFP)",10:30 MST,"Bellingham, WA (BLI/KBLI)",,B733 (N623SW),Landed 11:50 PST,02h28m,,SwiftAir/iAero,"Bellingham, WA",BLI,KBLI,"Bullhead City, AZ",IFP,KIFP
1336,2020-03-05,WQ1995,"Miami, FL (MIA/KMIA)",12:45 EST,Santo Domingo (SDQ/MDSD),,B734,Landed,01h50m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1337,2020-03-05,WQ1996,Santo Domingo (SDQ/MDSD),13:45 AST,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 15:08 EST,02h01m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
1338,2020-03-05,WQ731,"Miami, FL (MIA/KMIA)",,Santo Domingo (SDQ/MDSD),,B734 (N802TJ),Landed 15:44 AST,01h48m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1339,2020-03-05,WQ3140,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734,Landed,00h49m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1340,2020-03-05,WQ9733,"Columbia, MO (COU/KCOU)",08:00 CST,"Grand Forks, ND (GFK/KGFK)",,B738 (N820TJ),Landed,01h36m,,SwiftAir/iAero,"Grand Forks, ND",GFK,KGFK,"Columbia, MO",COU,KCOU
1341,2020-03-05,WQ2201,"Miami, FL (MIA/KMIA)",10:30 EST,Havana (HAV/MUHA),,B734 (N430XA),Landed,00h43m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1342,2020-03-05,WQ1997,"Miami, FL (MIA/KMIA)",08:15 EST,Santo Domingo (SDQ/MDSD),,B734 (N420US),Landed 12:01 AST,01h44m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1343,2020-03-05,WQ702,Havana (HAV/MUHA),08:10 CST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 09:39 EST,00h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1344,2020-03-05,WQ3560,"El Paso, TX (ELP/KELP)",05:25 MST,Guatemala City (GUA/MGGT),,B733 (N627SW),Landed,03h25m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"El Paso, TX",ELP,KELP
1345,2020-03-05,WQ3577,"Alexandria, LA (AEX/KAEX)",06:05 CST,Guatemala City (GUA/MGGT),,B733 (N626SW),Landed,02h36m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Alexandria, LA",AEX,KAEX
1346,2020-03-05,WQ730,"Miami, FL (MIA/KMIA)",06:20 EST,Santa Clara (SNU/MUSC),,B734 (N802TJ),Landed,00h38m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1347,2020-03-05,WQ750,"Miami, FL (MIA/KMIA)",10:45 EST,Holguin (HOG/MUHG),,B734 (N538CC),Landed,01h01m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1348,2020-03-05,WQ3139,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N440US),Landed,00h43m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1349,2020-03-05,WQ701,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N285XA),Landed,00h42m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1350,2020-03-05,WQ9773,"Dallas, TX (DAL/KDAL)",02:58 CST,"Fort Lauderdale, FL (FLL/KFLL)",,B734 (N803TJ),Landed 05:23 EST,02h09m,,SwiftAir/iAero,"Fort Lauderdale, FL",FLL,KFLL,"Dallas, TX",DAL,KDAL
1351,2020-03-05,WQ9854,"Charlottesville, VA (CHO/KCHO)",03:50 EST,"Greensboro, NC (GSO/KGSO)",,B734 (N458UW),Landed,00h33m,,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"Charlottesville, VA",CHO,KCHO
1352,2020-03-05,WQ9430,Washington (IAD/KIAD),03:43 EST,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 04:45 EST,02h15m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Washington,IAD,KIAD
1353,2020-03-05,WQ9321,"Tallahassee, FL (TLH/KTLH)",03:10 EST,"Memphis, TN (MEM/KMEM)",,B734 (N804TJ),Landed,01h22m,,SwiftAir/iAero,"Memphis, TN",MEM,KMEM,"Tallahassee, FL",TLH,KTLH
1354,2020-03-05,WQ4105,"Miami, FL (MIA/KMIA)",,"Charlottesville, VA (CHO/KCHO)",,B734 (N458UW),Landed,,,SwiftAir/iAero,"Charlottesville, VA",CHO,KCHO,"Miami, FL",MIA,KMIA
1355,2020-03-05,WQ6321,"South Bend, IN (SBN/KSBN)",00:00 EST,"Tallahassee, FL (TLH/KTLH)",,B734 (N804TJ),Landed,02h16m,,SwiftAir/iAero,"Tallahassee, FL",TLH,KTLH,"South Bend, IN",SBN,KSBN
1356,2020-03-05,WQ2202,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 14:50 EST,00h42m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1357,2020-03-05,WQ3152,Santa Clara (SNU/MUSC),13:10 CST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 14:16 EST,00h47m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1358,2020-03-05,WQ3526,,,"Phoenix, AZ (AZA/KIWA)",,B733 (N531AU),Landed 15:22 MST,,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,,,
1359,2020-03-05,WQ9734,"Omaha, NE (OMA/KOMA)",13:25 CST,"Memphis, TN (MEM/KMEM)",,B738 (N820TJ),Landed,01h12m,,SwiftAir/iAero,"Memphis, TN",MEM,KMEM,"Omaha, NE",OMA,KOMA
1360,2020-03-05,WQ2231,"Miami, FL (MIA/KMIA)",19:25 EST,Holguin (HOG/MUHG),,B734 (N538CC),Landed,01h02m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1361,2020-03-05,WQ9711,"Champaign/Urbana, IL (CMI/KCMI)",23:25 CST,"Syracuse, NY (SYR/KSYR)",,B733 (N397SW),Landed,01h26m,,SwiftAir/iAero,"Syracuse, NY",SYR,KSYR,"Champaign/Urbana, IL",CMI,KCMI
1362,2020-03-05,WQ751,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 15:34 EST,01h03m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1363,2020-03-05,WQ7735,"Memphis, TN (MEM/KMEM)",23:00 CST,"Wichita, KS (ICT/KICT)",,B738 (N820TJ),Landed,01h13m,,SwiftAir/iAero,"Wichita, KS",ICT,KICT,"Memphis, TN",MEM,KMEM
1364,2020-03-05,WQ3531,"El Paso, TX (ELP/KELP)",21:40 MST,Guayaquil (GYE/SEGU),,B738 (N624XA),Landed 05:49 ECT,05h59m,,SwiftAir/iAero,Guayaquil,GYE,SEGU,"El Paso, TX",ELP,KELP
1365,2020-03-05,WQ704,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 00:18 EST,00h42m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1366,2020-03-05,WQ2649,"Ottawa, ON (YOW/CYOW)",23:30 EST,"Farmingdale, NY (KFRG)",,B734 (N808TJ),Landed 01:02 EST,01h01m,,SwiftAir/iAero,"Farmingdale, NY",KFRG),,"Ottawa, ON",YOW,CYOW
1367,2020-03-05,WQ2259,"Philadelphia, PA (PHL/KPHL)",23:30 EST,"Farmingdale, NY (KFRG)",,B734 (N807TJ),Landed,,,SwiftAir/iAero,"Farmingdale, NY",KFRG),,"Philadelphia, PA",PHL,KPHL
1368,2020-03-05,WQ2159,"Fort Lauderdale, FL (FLL/KFLL)",,"Bedford, MA (BED/KBED)",,B734 (N803TJ),Landed 01:44 EST,02h30m,,SwiftAir/iAero,"Bedford, MA",BED,KBED,"Fort Lauderdale, FL",FLL,KFLL
1369,2020-03-05,WQ7711,"Columbus, OH (CMH/KCMH)",,"Champaign/Urbana, IL (CMI/KCMI)",,B733 (N397SW),Landed 22:42 CST,00h51m,,SwiftAir/iAero,"Champaign/Urbana, IL",CMI,KCMI,"Columbus, OH",CMH,KCMH
1370,2020-03-05,WQ2232,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 23:38 EST,01h01m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1371,2020-03-05,WQ504,"Miami, FL (MIA/KMIA)",,Havana (HAV/MUHA),,B734 (N430XA),Landed,,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1372,2020-03-05,WQ3529,"Phoenix, AZ (AZA/KIWA)",19:30 MST,"El Paso, TX (ELP/KELP)",,B738 (N624XA),Landed 20:22 MST,00h49m,,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
1373,2020-03-05,WQ533,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 21:55 EST,00h56m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1374,2020-03-05,WQ703,"Miami, FL (MIA/KMIA)",20:20 EST,Havana (HAV/MUHA),,B734 (N285XA),Landed,00h49m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1375,2020-03-05,WQ3151,"Miami, FL (MIA/KMIA)",11:00 EST,Santa Clara (SNU/MUSC),,B734 (N285XA),Landed,00h44m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1376,2020-03-05,WQ9746,"Indianapolis, IN (IND/KIND)",,"Philadelphia, PA (PHL/KPHL)",,B734 (N807TJ),Landed 20:19 EST,01h18m,,SwiftAir/iAero,"Philadelphia, PA",PHL,KPHL,"Indianapolis, IN",IND,KIND
1377,2020-03-05,WQ6750,"Bellingham, WA (BLI/KBLI)",,"Calgary, AB (YYC/CYYC)",,B733 (N623SW),Landed 14:57 MST,00h54m,,SwiftAir/iAero,"Calgary, AB",YYC,CYYC,"Bellingham, WA",BLI,KBLI
1378,2020-03-05,WQ9775,"Cincinnati, KY (CVG/KCVG)",18:59 EST,"Columbus, OH (CMH/KCMH)",,B733 (N397SW),Landed 19:37 EST,00h28m,,SwiftAir/iAero,"Columbus, OH",CMH,KCMH,"Cincinnati, KY",CVG,KCVG
1379,2020-03-05,WQ3523,"Alexandria, LA (AEX/KAEX)",13:40 CST,"Phoenix, AZ (AZA/KIWA)",,B733,Landed,02h46m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"Alexandria, LA",AEX,KAEX
1380,2020-03-05,WQ3591,"Houston, TX (IAH/KIAH)",14:10 CST,"Alexandria, LA (AEX/KAEX)",,B733 (N626SW),Landed,00h34m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Houston, TX",IAH,KIAH
1381,2020-03-05,WQ905,"Topeka, KS (FOE/KFOE)",14:30 CST,"Wichita, KS (ICT/KICT)",,B734 (N313XA),Landed 14:35 CST,00h33m,,SwiftAir/iAero,"Wichita, KS",ICT,KICT,"Topeka, KS",FOE,KFOE
1382,2020-03-05,WQ512,"Miami, FL (MIA/KMIA)",16:00 EST,Santa Clara (SNU/MUSC),,B734 (N440US),Landed,00h44m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1383,2020-03-05,WQ5603,"Greensboro, NC (GSO/KGSO)",16:00 EST,"Miami, FL (OPF/KOPF)",,B734 (N458UW),Landed 18:35 EST,01h54m,,SwiftAir/iAero,"Miami, FL",OPF,KOPF,"Greensboro, NC",GSO,KGSO
