,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
0,2020-04-27, WQ3555,"Harrisburg, PA(MDT/KMDT)",12:45 EDT,"Brownsville, TX(BRO/KBRO)",,B734 (N430XA),Est. Arrival 15:21 CDT,03h43m,LIVE,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Harrisburg, PA",MDT,KMDT
1,2020-04-27, WQ501,Guatemala City(GUA/MGGT),,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Est. Arrival 14:17 EDT,02h25m,LIVE,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Guatemala City,GUA,MGGT
2,2020-04-27, WQ3520,"Houston, TX(IAH/KIAH)",08:10 CDT,La Mesa(SAP/MHLM),,B734 (N441US),Landed,02h18m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
3,2020-04-27, WQ3554,"Alexandria, LA(AEX/KAEX)",08:00 CDT,"Harrisburg, PA(MDT/KMDT)",,B734 (N430XA),Landed 11:29 EDT,02h22m, ,SwiftAir/iAero,"Harrisburg, PA",MDT,KMDT,"Alexandria, LA",AEX,KAEX
4,2020-04-27, WQ500,"Miami, FL(MIA/KMIA)",07:00 EDT,Guatemala City(GUA/MGGT),,B733 (N811TJ),Landed,02h41m, ,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Miami, FL",MIA,KMIA
5,2020-04-27, WQ3518,"Miami, FL(MIA/KMIA)",05:20 EDT,"Houston, TX(IAH/KIAH)",,B734 (N441US),Landed,02h25m, ,SwiftAir/iAero,"Houston, TX",IAH,KIAH,"Miami, FL",MIA,KMIA
6,2020-04-26, WQ401,San Juan(SJU/TJSJ),10:00 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 12:16 EDT,02h16m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
7,2020-04-26, WQ9627,"Greensboro, NC(GSO/KGSO)",,"San Antonio, TX(SAT/KSAT)",,B733 (N627SW),Landed 18:35 CDT,02h50m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,"Greensboro, NC",GSO,KGSO
8,2020-04-26, WQ400,"Miami, FL(MIA/KMIA)",06:00 EDT,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 08:46 AST,02h12m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
9,2020-04-26, WQ9701,"Miami, FL(MIA/KMIA)",14:00 EDT,"Miami, FL(MIA/KMIA)",,B734 (N440US),Landed 15:36 EDT,01h28m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Miami, FL",MIA,KMIA
10,2020-04-26, WQ9702,"Alexandria, LA(AEX/KAEX)",13:00 CDT,"Miami, FL(MIA/KMIA)",,B734 (N538CC),Landed 16:23 EDT,02h25m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Alexandria, LA",AEX,KAEX
11,2020-04-25, WQ3530,San Juan(SJU/TJSJ),14:35 AST,"Phoenix, AZ(AZA/KIWA)",,B738 (N820TJ),Landed 18:19 MST,06h27m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,San Juan,SJU,TJSJ
12,2020-04-25, WQ9701,"Miami, FL(MIA/KMIA)",07:00 EDT,Oranjestad(AUA/TNCA),,B738 (N624XA),Landed 09:38 AST,02h23m, ,SwiftAir/iAero,Oranjestad,AUA,TNCA,"Miami, FL",MIA,KMIA
13,2020-04-25, WQ3529,"Belo Horizonte, MG(CNF/SBCF)",,San Juan(SJU/TJSJ),,B738 (N820TJ),Landed 13:16 AST,, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Belo Horizonte, MG",CNF,SBCF
14,2020-04-25, WQ2019,"Bozeman, MT(BZN/KBZN)",12:00 MDT,"White Plains, NY(HPN/KHPN)",,B734 (N807TJ),Landed 18:01 EDT,03h47m, ,SwiftAir/iAero,"White Plains, NY",HPN,KHPN,"Bozeman, MT",BZN,KBZN
15,2020-04-25, WQ902,Willemstad(CUR/TNCC),,"Miami, FL(MIA/KMIA)",,B738 (N624XA),Landed 18:09 EDT,02h24m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Willemstad,CUR,TNCC
16,2020-04-25, WQ9721,"Alexandria, LA(AEX/KAEX)",16:45 CDT,"Phoenix, AZ(AZA/KIWA)",,B733 (N529AU),Landed 17:12 MST,02h40m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"Alexandria, LA",AEX,KAEX
17,2020-04-25, WQ9701,"White Plains, NY(HPN/KHPN)",19:31 EDT,"Greensboro, NC(GSO/KGSO)",,B734 (N807TJ),Landed 20:24 EDT,01h25m, ,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"White Plains, NY",HPN,KHPN
18,2020-04-25, WQ9722,"Phoenix, AZ(AZA/KIWA)",18:42 MST,"Alexandria, LA(AEX/KAEX)",,B734 (N538CC),Landed,02h17m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Phoenix, AZ",AZA,KIWA
19,2020-04-24, WQ405,Santo Domingo(SDQ/MDSD),11:00 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 12:32 EDT,01h53m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
20,2020-04-24, WQ401,San Juan(SJU/TJSJ),02:55 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 05:26 EDT,02h25m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
21,2020-04-24, WQ3528,San Juan(SJU/TJSJ),06:25 AST,"Belo Horizonte, MG(CNF/SBCF)",,B738 (N820TJ),Landed 14:20 BRT,05h56m, ,SwiftAir/iAero,"Belo Horizonte, MG",CNF,SBCF,San Juan,SJU,TJSJ
22,2020-04-24, WQ3562,"Alexandria, LA(AEX/KAEX)",05:45 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N285XA),Landed,01h12m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
23,2020-04-24, WQ404,"Miami, FL(MIA/KMIA)",07:00 EDT,Santo Domingo(SDQ/MDSD),,B733 (N811TJ),Landed 09:04 AST,01h53m, ,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
24,2020-04-24, WQ3513,"El Paso, TX(ELP/KELP)",06:00 MDT,"Alexandria, LA(AEX/KAEX)",,B733 (N529AU),Landed,01h33m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"El Paso, TX",ELP,KELP
25,2020-04-24, WQ3580,"Alexandria, LA(AEX/KAEX)",08:00 CDT,"Jacksonville, FL(JAX/KJAX)",,B734 (N430XA),Landed 10:26 EDT,01h20m, ,SwiftAir/iAero,"Jacksonville, FL",JAX,KJAX,"Alexandria, LA",AEX,KAEX
26,2020-04-24, WQ3546,"Brownsville, TX(BRO/KBRO)",08:00 CDT,"Gary, IN(GYY/KGYY)",,B734 (N418US),Landed 10:48 CDT,02h39m, ,SwiftAir/iAero,"Gary, IN",GYY,KGYY,"Brownsville, TX",BRO,KBRO
27,2020-04-24, WQ3558,"San Antonio, TX(SAT/KSAT)",08:10 CDT,"Brownsville, TX(BRO/KBRO)",,B734 ,Landed,00h40m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"San Antonio, TX",SAT,KSAT
28,2020-04-24, WQ3563,"Brownsville, TX(BRO/KBRO)",08:20 CDT,La Mesa(SAP/MHLM),,B734 (N285XA),Landed,02h04m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
29,2020-04-24, WQ9701,"Greensboro, NC(GSO/KGSO)",10:00 EDT,"Bozeman, MT(BZN/KBZN)",,B734 (N807TJ),Landed 12:44 MDT,04h10m, ,SwiftAir/iAero,"Bozeman, MT",BZN,KBZN,"Greensboro, NC",GSO,KGSO
30,2020-04-24, WQ9438,"San Antonio, TX(SAT/KSAT)",,"Miami, FL(MIA/KMIA)",,B734 (N438US),Landed 16:18 EDT,02h18m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"San Antonio, TX",SAT,KSAT
31,2020-04-24, WQ3514,"Alexandria, LA(AEX/KAEX)",10:00 CDT,San Salvador(SAL/MSLP),,B734 (N538CC),Landed,02h43m, ,SwiftAir/iAero,San Salvador,SAL,MSLP,"Alexandria, LA",AEX,KAEX
32,2020-04-24, WQ3560,"El Paso, TX(ELP/KELP)",12:15 MDT,Guatemala City(GUA/MGGT),,B734 (N803TJ),Landed,03h14m, ,SwiftAir/iAero,Guatemala City,GUA,MGGT,"El Paso, TX",ELP,KELP
33,2020-04-24, WQ3561,"Brownsville, TX(BRO/KBRO)",21:30 CDT,"San Antonio, TX(SAT/KSAT)",,B734 (N803TJ),Landed 21:41 CDT,00h42m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,"Brownsville, TX",BRO,KBRO
34,2020-04-24, WQ3583,"Denver, CO(DEN/KDEN)",17:45 MDT,"Alexandria, LA(AEX/KAEX)",,B734 (N430XA),Landed,01h48m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Denver, CO",DEN,KDEN
35,2020-04-24, WQ3559,"Brownsville, TX(BRO/KBRO)",10:20 CDT,"El Paso, TX(ELP/KELP)",,B734 (N803TJ),Landed,01h43m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Brownsville, TX",BRO,KBRO
36,2020-04-24, WQ3548,"Alexandria, LA(AEX/KAEX)",15:20 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N418US),Landed,01h10m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
37,2020-04-24, WQ3515,San Salvador(SAL/MSLP),,"Phoenix, AZ(AZA/KIWA)",,B734 (N538CC),Landed 17:52 MST,04h39m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,San Salvador,SAL,MSLP
38,2020-04-24, WQ3561,Guatemala City(GUA/MGGT),17:00 CST,"Brownsville, TX(BRO/KBRO)",,B734 (N803TJ),Landed,02h17m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,Guatemala City,GUA,MGGT
39,2020-04-24, WQ3582,"Raleigh/Durham, NC(RDU/KRDU)",14:15 EDT,"Denver, CO(DEN/KDEN)",,B734 (N430XA),Landed,03h25m, ,SwiftAir/iAero,"Denver, CO",DEN,KDEN,"Raleigh/Durham, NC",RDU,KRDU
40,2020-04-24, WQ3564,La Mesa(SAP/MHLM),11:40 CST,"Alexandria, LA(AEX/KAEX)",,B734 (N285XA),Landed 16:59 CDT,04h19m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,La Mesa,SAP,MHLM
41,2020-04-24, WQ3547,"Gary, IN(GYY/KGYY)",12:05 CDT,"Alexandria, LA(AEX/KAEX)",,B734 (N418US),Landed,01h49m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Gary, IN",GYY,KGYY
42,2020-04-24, WQ3581,"Jacksonville, FL(JAX/KJAX)",11:50 EDT,"Raleigh/Durham, NC(RDU/KRDU)",,B734 (N430XA),Landed 13:12 EDT,01h01m, ,SwiftAir/iAero,"Raleigh/Durham, NC",RDU,KRDU,"Jacksonville, FL",JAX,KJAX
43,2020-04-23, WQ901,Willemstad(CUR/TNCC),,,,B738 (N624XA),Landed,, ,SwiftAir/iAero,,,,Willemstad,CUR,TNCC
44,2020-04-23, WQ3527,"El Paso, TX(ELP/KELP)",,San Juan(SJU/TJSJ),,B738 (N820TJ),Landed 06:17 AST,04h58m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"El Paso, TX",ELP,KELP
45,2020-04-23, WQ400,"Miami, FL(MIA/KMIA)",,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 01:49 AST,02h08m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
46,2020-04-23, WQ3526,"Phoenix, AZ(AZA/KIWA)",,"El Paso, TX(ELP/KELP)",,B738 (N820TJ),Landed 20:16 MDT,00h47m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
47,2020-04-23, WQ3513,"Brownsville, TX(BRO/KBRO)",15:30 CDT,"El Paso, TX(ELP/KELP)",,B733 (N529AU),Landed 16:13 MDT,01h42m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Brownsville, TX",BRO,KBRO
48,2020-04-23, WQ3538,"Brownsville, TX(BRO/KBRO)",14:00 CDT,"Miami, FL(MIA/KMIA)",,B734 (N441US),Landed 18:02 EDT,02h01m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Brownsville, TX",BRO,KBRO
49,2020-04-23, WQ3557,Port-au-Prince(PAP/MTPP),,"San Antonio, TX(SAT/KSAT)",,B734 (N803TJ),Landed 17:22 CDT,04h16m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,Port-au-Prince,PAP,MTPP
50,2020-04-23, WQ3512,"Alexandria, LA(AEX/KAEX)",12:40 CDT,"Brownsville, TX(BRO/KBRO)",,B733 (N529AU),Landed,01h19m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
51,2020-04-23, WQ901,Oranjestad(AUA/TNCA),,"Miami, FL(MIA/KMIA)",,B738 (N624XA),Landed 17:03 EDT,02h31m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Oranjestad,AUA,TNCA
52,2020-04-23, WQ3537,"Alexandria, LA(AEX/KAEX)",11:05 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N441US),Landed,01h24m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
53,2020-04-23, WQ404,"Miami, FL(MIA/KMIA)",,Santo Domingo(SDQ/MDSD),,B733 (N811TJ),Landed 09:07 AST,01h43m, ,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
54,2020-04-23, WQ9917,"Miami, FL(MIA/KMIA)",12:00 EDT,"Greensboro, NC(GSO/KGSO)",,B738 (N917XA),Landed 14:39 EDT,01h38m, ,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"Miami, FL",MIA,KMIA
55,2020-04-23, WQ401,San Juan(SJU/TJSJ),02:55 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 04:41 EDT,02h25m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
56,2020-04-23, WQ3556,"San Antonio, TX(SAT/KSAT)",06:00 CDT,Port-au-Prince(PAP/MTPP),,B734 ,Landed,03h34m, ,SwiftAir/iAero,Port-au-Prince,PAP,MTPP,"San Antonio, TX",SAT,KSAT
57,2020-04-23, WQ3535,"Miami, FL(MIA/KMIA)",,"Columbus, GA(CSG/KCSG)",,B734 (N441US),Landed,, ,SwiftAir/iAero,"Columbus, GA",CSG,KCSG,"Miami, FL",MIA,KMIA
58,2020-04-23, WQ3536,"Columbus, GA(CSG/KCSG)",09:40 EDT,"Alexandria, LA(AEX/KAEX)",,B734 (N803TJ),Landed,01h13m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Columbus, GA",CSG,KCSG
59,2020-04-23, WQ901,"Miami, FL(MIA/KMIA)",08:00 EDT,Willemstad(CUR/TNCC),,B738 (N624XA),Landed 11:29 AST,02h39m, ,SwiftAir/iAero,Willemstad,CUR,TNCC,"Miami, FL",MIA,KMIA
60,2020-04-23, WQ405,Santo Domingo(SDQ/MDSD),10:30 AST,"Miami, FL(MIA/KMIA)",,B733 (N811TJ),Landed 12:26 EDT,01h56m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
61,2020-04-23, WQ3510,"Phoenix, AZ(AZA/KIWA)",05:30 MST,"El Paso, TX(ELP/KELP)",,B733 (N529AU),Landed 07:48 MDT,00h45m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
62,2020-04-23, WQ3511,"El Paso, TX(ELP/KELP)",08:40 MDT,"Alexandria, LA(AEX/KAEX)",,B733 (N529AU),Landed,01h39m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"El Paso, TX",ELP,KELP
63,2020-04-22, WQ3570,"Minneapolis, MN(MSP/KMSP)",10:05 CDT,"Omaha, NE(OMA/KOMA)",,B734 (N430XA),Landed 10:39 CDT,00h46m, ,SwiftAir/iAero,"Omaha, NE",OMA,KOMA,"Minneapolis, MN",MSP,KMSP
64,2020-04-22, WQ3519,"Phoenix, AZ(AZA/KIWA)",05:00 MST,"El Paso, TX(ELP/KELP)",,B733 ,Landed,00h46m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
65,2020-04-22, WQ3518,"Phoenix, AZ(AZA/KIWA)",,"El Paso, TX(ELP/KELP)",,B733 (N531AU),Landed 07:34 MDT,00h45m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
66,2020-04-22, WQ3520,"El Paso, TX(ELP/KELP)",08:10 MDT,La Mesa(SAP/MHLM),,B733 (N531AU),Landed,03h19m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"El Paso, TX",ELP,KELP
67,2020-04-22, WQ3569,"Alexandria, LA(AEX/KAEX)",06:30 CDT,"Minneapolis, MN(MSP/KMSP)",,B734 (N430XA),Landed 08:58 CDT,02h15m, ,SwiftAir/iAero,"Minneapolis, MN",MSP,KMSP,"Alexandria, LA",AEX,KAEX
68,2020-04-22, WQ3571,"Omaha, NE(OMA/KOMA)",12:10 CDT,"Kansas City, MO(MCI/KMCI)",,B734 (N430XA),Landed 12:55 CDT,00h34m, ,SwiftAir/iAero,"Kansas City, MO",MCI,KMCI,"Omaha, NE",OMA,KOMA
69,2020-04-22, WQ3572,"Kansas City, MO(MCI/KMCI)",13:55 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N430XA),Landed,02h20m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Kansas City, MO",MCI,KMCI
70,2020-04-22, WQ3522,La Mesa(SAP/MHLM),13:30 CST,"Phoenix, AZ(AZA/KIWA)",,B733 (N531AU),Landed 16:44 MST,04h21m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,La Mesa,SAP,MHLM
71,2020-04-22, WQ3573,"Brownsville, TX(BRO/KBRO)",17:20 CDT,"Alexandria, LA(AEX/KAEX)",,B734 (N430XA),Landed,01h05m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
72,2020-04-22, WQ400,"Miami, FL(MIA/KMIA)",23:00 EDT,San Juan(SJU/TJSJ),,B733 (N811TJ),Landed 01:03 AST,01h59m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
73,2020-04-21, WQ902,Santa Cruz(VVI/SLVR),,San Juan(SJU/TJSJ),,B738 (N917XA),Landed 16:28 AST,05h13m, ,SwiftAir/iAero,San Juan,SJU,TJSJ,Santa Cruz,VVI,SLVR
74,2020-04-21, WQ3542,"Brownsville, TX(BRO/KBRO)",06:00 CDT,"Toledo, OH(TOL/KTOL)",,B734 (N418US),Landed,02h43m, ,SwiftAir/iAero,"Toledo, OH",TOL,KTOL,"Brownsville, TX",BRO,KBRO
75,2020-04-21, WQ3566,"Alexandria, LA(AEX/KAEX)",06:05 CDT,Santo Domingo(SDQ/MDSD),,B734 ,Landed,03h09m, ,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Alexandria, LA",AEX,KAEX
76,2020-04-21, WQ3560,"San Antonio, TX(SAT/KSAT)",06:40 CDT,"Alexandria, LA(AEX/KAEX)",,B734 (N803TJ),Landed,00h52m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"San Antonio, TX",SAT,KSAT
77,2020-04-21, WQ3602,,,Santo Domingo(SDQ/MDSD),,B734 (N430XA),Landed 11:35 AST,, ,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,,,
78,2020-04-21, WQ901,,,Santa Cruz(VVI/SLVR),,B738 (N917XA),Landed 09:15 BOT,, ,SwiftAir/iAero,Santa Cruz,VVI,SLVR,,,
79,2020-04-21, WQ3561,"Alexandria, LA(AEX/KAEX)",08:55 CDT,San Salvador(SAL/MSLP),,B734 (N803TJ),Landed,02h41m, ,SwiftAir/iAero,San Salvador,SAL,MSLP,"Alexandria, LA",AEX,KAEX
80,2020-04-21, WQ3503,"Phoenix, AZ(AZA/KIWA)",07:00 MST,"Yakima, WA(YKM/KYKM)",,B733 (N529AU),Landed,02h19m, ,SwiftAir/iAero,"Yakima, WA",YKM,KYKM,"Phoenix, AZ",AZA,KIWA
81,2020-04-21, WQ3501,"Phoenix, AZ(AZA/KIWA)",,"San Diego, CA(SAN/KSAN)",,B733 (N531AU),Landed 08:30 PDT,00h56m, ,SwiftAir/iAero,"San Diego, CA",SAN,KSAN,"Phoenix, AZ",AZA,KIWA
82,2020-04-21, WQ3543,"Toledo, OH(TOL/KTOL)",11:10 EDT,"Richmond, VA(RIC/KRIC)",,B734 (N418US),Landed 11:42 EDT,00h58m, ,SwiftAir/iAero,"Richmond, VA",RIC,KRIC,"Toledo, OH",TOL,KTOL
83,2020-04-21, WQ3505,"Las Vegas, NV(LAS/KLAS)",13:55 PDT,"El Paso, TX(ELP/KELP)",,B733 (N529AU),Landed 16:29 MDT,01h16m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Las Vegas, NV",LAS,KLAS
84,2020-04-21, WQ3502,"San Diego, CA(SAN/KSAN)",09:45 PDT,"Victorville, CA(VCV/KVCV)",,B733 (N531AU),Landed,00h36m, ,SwiftAir/iAero,"Victorville, CA",VCV,KVCV,"San Diego, CA",SAN,KSAN
85,2020-04-21, WQ3544,"Richmond, VA(RIC/KRIC)",,"Alexandria, LA(AEX/KAEX)",,B734 (N418US),Landed,, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Richmond, VA",RIC,KRIC
86,2020-04-21, WQ3504,"Yakima, WA(YKM/KYKM)",10:40 PDT,"Las Vegas, NV(LAS/KLAS)",,B733 (N529AU),Landed 13:00 PDT,01h55m, ,SwiftAir/iAero,"Las Vegas, NV",LAS,KLAS,"Yakima, WA",YKM,KYKM
87,2020-04-21, WQ3562,San Salvador(SAL/MSLP),12:15 CST,"San Antonio, TX(SAT/KSAT)",,B734 (N803TJ),Landed 15:37 CDT,02h55m, ,SwiftAir/iAero,"San Antonio, TX",SAT,KSAT,San Salvador,SAL,MSLP
88,2020-04-21, WQ3516,"Victorville, CA(VCV/KVCV)",11:45 PDT,"Denver, CO(DEN/KDEN)",,B733 (N531AU),Landed,01h40m, ,SwiftAir/iAero,"Denver, CO",DEN,KDEN,"Victorville, CA",VCV,KVCV
89,2020-04-21, WQ3610,Kingston(KIN/MKJP),,"Alexandria, LA(AEX/KAEX)",,B734 (N430XA),Landed,03h22m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,Kingston,KIN,MKJP
90,2020-04-21, WQ3545,"Alexandria, LA(AEX/KAEX)",15:55 CDT,"Brownsville, TX(BRO/KBRO)",,B734 (N418US),Landed,01h15m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
91,2020-04-21, WQ502,San Juan(SJU/TJSJ),17:24 AST,"Miami, FL(MIA/KMIA)",,B738 (N917XA),Landed 19:42 EDT,02h22m, ,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
92,2020-04-21, WQ3517,"Denver, CO(DEN/KDEN)",15:45 MDT,"El Paso, TX(ELP/KELP)",,B733 (N531AU),Landed 16:19 MDT,01h28m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Denver, CO",DEN,KDEN
93,2020-04-21, WQ3506,"El Paso, TX(ELP/KELP)",,"Phoenix, AZ(AZA/KIWA)",,B733 (N529AU),Landed 17:28 MST,00h53m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"El Paso, TX",ELP,KELP
94,2020-04-21, WQ3518,"El Paso, TX(ELP/KELP)",,"Phoenix, AZ(AZA/KIWA)",,B733 (N531AU),Landed 17:15 MST,00h55m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"El Paso, TX",ELP,KELP
95,2020-04-20, WQ3576,"Alexandria, LA(AEX/KAEX)",06:00 CDT,"Buffalo, NY(BUF/KBUF)",,B734 (N285XA),Landed 09:47 EDT,02h09m, ,SwiftAir/iAero,"Buffalo, NY",BUF,KBUF,"Alexandria, LA",AEX,KAEX
96,2020-04-20, WQ3579,"Brownsville, TX(BRO/KBRO)",16:15 CDT,"Alexandria, LA(AEX/KAEX)",,B734 (N285XA),Landed,01h06m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
97,2020-04-20, WQ3602,La Mesa(SAP/MHLM),11:00 CST,"Alexandria, LA(AEX/KAEX)",,B734 (N430XA),Landed,02h28m, ,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,La Mesa,SAP,MHLM
98,2020-04-20, WQ3578,"Harrisburg, PA(MDT/KMDT)",12:30 EDT,"Brownsville, TX(BRO/KBRO)",,B734 (N285XA),Landed,03h49m, ,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Harrisburg, PA",MDT,KMDT
99,2020-04-20, WQ3577,"Buffalo, NY(BUF/KBUF)",10:40 EDT,"Harrisburg, PA(MDT/KMDT)",,B734 (N285XA),Landed 11:20 EDT,00h38m, ,SwiftAir/iAero,"Harrisburg, PA",MDT,KMDT,"Buffalo, NY",BUF,KBUF
100,2020-04-20, WQ3601,"Houston, TX(IAH/KIAH)",08:10 CDT,La Mesa(SAP/MHLM),,B734 (N430XA),Landed,02h13m, ,SwiftAir/iAero,La Mesa,SAP,MHLM,"Houston, TX",IAH,KIAH
101,2020-04-20, WQ9701,"São Paulo, SP(GRU/SBGR)",,Cochabamba(CBB/SLCB),,B738 (N917XA),Landed 11:40 BOT,03h01m, ,SwiftAir/iAero,Cochabamba,CBB,SLCB,"São Paulo, SP",GRU,SBGR
102,2020-04-20, WQ3600,"Alexandria, LA(AEX/KAEX)",06:10 CDT,"Houston, TX(IAH/KIAH)",,B734 (N430XA),Landed 07:28 CDT,00h37m, ,SwiftAir/iAero,"Houston, TX",IAH,KIAH,"Alexandria, LA",AEX,KAEX
103,2020-04-19, WQ902,"Miami, FL(MIA/KMIA)",00:00 EDT,"Manaus, AM(MAO/SBEG)",,B738 (N917XA),Landed,04h47m, ,SwiftAir/iAero,"Manaus, AM",MAO,SBEG,"Miami, FL",MIA,KMIA
104,2020-04-19, WQ3547,"El Paso, TX(ELP/KELP)",,Guatemala City(GUA/MGGT),,B734 (N418US),Landed,, ,SwiftAir/iAero,Guatemala City,GUA,MGGT,"El Paso, TX",ELP,KELP
105,2020-04-19, WQ9923,"Miami, FL(MIA/KMIA)",,"Phoenix, AZ(AZA/KIWA)",,B738 (N820TJ),Landed 15:19 MST,05h07m, ,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"Miami, FL",MIA,KMIA
106,2020-04-19, WQ3546,"Brownsville, TX(BRO/KBRO)",10:20 CDT,"El Paso, TX(ELP/KELP)",,B734 (N418US),Landed 11:02 MDT,01h50m, ,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Brownsville, TX",BRO,KBRO
